0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264
0.24358,0.27157,0.38716,0.47006,0.42998,0.52008,0.42998,0.36838,0.42998,0.47006,0.30313,0.18489,0.52008,0.52008,0.01352,0.32227,0.42998,0.52008,0.28597,0.29663,0.3967,0.25642,0.52008,0.47006,0.52008,0.04449,0.29525,0.52008,0.3967,0.47006,0.52008,0.52008,0.47006,0.20034,0.3967,0.47006,0.52008,0.36838,0.17026,0.52008,0.04123,0.34383,0.42998,0.28597,0.52008,0.52008,0.3026,0.33147,0.52008,0.54771,0.42998,0.27612,0.24358,0.07519,0.32227,0.42998,0.02147,0.47006,0.3967,0.47006,0.47006,0.52008,0.52008,0.03665,0.47006,0.11842,0.52008,0.3967,0.47006,0.34383,0.36838,0.42998,0.52008,0.3967,0.12469,0.36838,0.32227,0.47006,0.3967,0.36838,0.19702,0.02549,0.12227,0.34742,0.30313,0.52008,0.52008,0.3967,0.3967,0.36838,0.3967,0.36838,0.36838,0.05644,0.3967,0.34383,0.52008,0.42998,0.28642,0.42998,0.42998,0.52008,0.19296,0.52008,0.21092,0.52008,0.52008,0.30313,0.47006,0.2318,0.47006,0.34527,0.26941,1.0,0.48732,0.18244,0.30237,0.36838,0.52008,0.42998,0.3967,0.47006,0.25642,0.47006,0.42998,0.3967,0.52008,0.52008,0.42998,0.52008,0.20162,0.34383,0.28597,0.47006,0.47006,0.52008,0.2318,0.42998,0.52008,0.47006,0.52008,0.42998,0.14193,0.28675,0.52008,0.1357,0.04996,0.47006,0.52008,0.42998,0.47006,0.34383,0.42998,0.12652,0.28504,0.52008,0.42998,0.34383,0.10067,0.52008,0.05644,0.42998,0.3967,0.50729,0.08415,0.52008,0.34383,0.14068,0.47006,0.52008,0.17734,0.47006,0.36838,0.52008,0.52008,0.52008,0.42998,0.34383,0.52008,0.52008,0.52008,0.0795,0.47006,0.3967,0.47006,0.42998,0.47006,0.47006,0.47006,0.15939,0.52008,3e-05,0.34383,0.47006,0.52008,0.47006,0.24358,0.07642,0.06751,0.47006,0.52008,0.3967,0.10067,0.42998,0.52008,0.13099,0.3967,0.47006,0.3967,0.30237,0.52008,0.47006,0.47006,0.47006,0.20965,0.52008,0.52008,0.52008,0.52008,0.09761,0.0892,0.52008,0.27157,0.3967,0.34383,0.42998,0.52008,0.34383,0.47006,0.36349,0.3967,0.1107,0.52008,0.32227,0.47006,0.52008,0.52008,0.10386,0.42998,0.24924,0.47006,0.3967,0.52008,0.36838,0.42998,0.52008,0.1675,0.30313,0.27049,0.36838,0.52008,0.52008,0.30313,0.47006,0.32227,0.42998,0.02814,0.02625,0.32241,0.47006,0.34383,0.52008,0.52008,0.3036,0.52008
0.25642,0.29725,0.58085,0.52008,0.47006,0.58637,0.47006,0.3967,0.47006,0.52008,0.32227,0.19296,0.58637,0.58637,0.01375,0.34383,0.47006,0.58637,0.30313,0.42176,0.42998,0.27049,0.58637,0.52008,0.58637,0.04552,0.43726,0.58637,0.42998,0.52008,0.58637,0.58637,0.52008,0.30399,0.42998,0.52008,0.58637,0.3967,0.17734,0.58637,0.14669,0.36838,0.47006,0.30313,0.58637,0.58637,0.52195,0.52046,0.58637,0.54754,0.47006,0.40758,0.25642,0.07316,0.34383,0.47006,0.08135,0.52008,0.42998,0.52008,0.52008,0.58637,0.58637,0.14557,0.52008,0.21339,0.58637,0.42998,0.52008,0.36838,0.3967,0.47006,0.58637,0.42998,0.27139,0.3967,0.34383,0.52008,0.42998,0.3967,0.3278,0.09708,0.11822,0.39209,0.32227,0.58637,0.58637,0.42998,0.42998,0.3967,0.42998,0.3967,0.3967,0.05786,0.42998,0.36838,0.58637,0.47006,0.4623,0.47006,0.47006,0.58637,0.20162,0.8,0.22095,0.58637,0.58637,0.28597,0.52008,0.24358,0.52008,0.40503,0.31019,0.48732,1.0,0.19875,0.33393,0.3967,0.58637,0.47006,0.42998,0.52008,0.27049,0.52008,0.47006,0.42998,0.58637,0.58637,0.47006,0.58637,0.21092,0.36838,0.30313,0.52008,0.52008,0.58637,0.24358,0.47006,0.58637,0.52008,0.58637,0.47006,0.26747,0.45569,0.58637,0.14068,0.18607,0.52008,0.58637,0.47006,0.52008,0.36838,0.47006,0.13099,0.38978,0.58637,0.47006,0.36838,0.10386,0.58637,0.05786,0.47006,0.42998,0.47192,0.08663,0.58637,0.36838,0.14593,0.52008,0.58637,0.17026,0.52008,0.3967,0.58637,0.58637,0.58637,0.47006,0.36838,0.58637,0.58637,0.58637,0.08178,0.52008,0.42998,0.52008,0.47006,0.52008,0.52008,0.52008,0.19994,0.58637,3e-05,0.36838,0.52008,0.58637,0.52008,0.25642,0.15286,0.06932,0.52008,0.58637,0.42998,0.10386,0.47006,0.58637,0.1357,0.42998,0.52008,0.42998,0.33393,0.58637,0.52008,0.52008,0.52008,0.22894,0.58637,0.58637,0.58637,0.58637,0.10067,0.09189,0.58637,0.29725,0.42998,0.36838,0.47006,0.58637,0.36838,0.52008,0.41319,0.42998,0.11437,0.58637,0.34383,0.52008,0.58637,0.58637,0.1072,0.47006,0.37437,0.52008,0.42998,0.58637,0.3967,0.47006,0.58637,0.2541,0.32227,0.28597,0.3967,0.58637,0.58637,0.32227,0.52008,0.34383,0.47006,0.10828,0.02574,0.35894,0.52008,0.36838,0.58637,0.58637,0.40415,0.58637
0.12652,0.12263,0.14017,0.1196,0.11294,0.11339,0.17734,0.16362,0.17734,0.18489,0.14593,0.10386,0.19296,0.19296,0.01079,0.15149,0.17734,0.19296,0.14068,0.11235,0.17026,0.13099,0.19296,0.18489,0.19296,0.03145,0.10952,0.19296,0.17026,0.18489,0.19296,0.19296,0.18489,0.1025,0.17026,0.1157,0.16227,0.16362,0.10386,0.19296,0.01821,0.15737,0.17734,0.14068,0.11803,0.25764,0.13633,0.12648,0.19296,0.14776,0.17734,0.10954,0.12652,0.09469,0.15149,0.17734,0.06076,0.18489,0.17026,0.18489,0.20162,0.19296,0.19296,0.01432,0.18489,0.06867,0.19296,0.17026,0.18489,0.17026,0.16362,0.17734,0.19296,0.17026,0.06292,0.16362,0.15149,0.18489,0.17026,0.09562,0.09114,0.01087,0.07121,0.13729,0.14593,0.19296,0.19296,0.17026,0.17026,0.16362,0.17026,0.16362,0.16362,0.04065,0.17026,0.15737,0.19296,0.17734,0.11867,0.17734,0.17734,0.19296,0.1072,0.19296,0.11437,0.19296,0.19296,0.14593,0.18489,0.12227,0.18489,0.13057,0.1159,0.18244,0.19875,1.0,0.12948,0.16362,0.19296,0.17734,0.17026,0.18489,0.14068,0.18489,0.17734,0.17026,0.19296,0.19296,0.17734,0.19296,0.1107,0.15737,0.14068,0.18489,0.18489,0.19296,0.12227,0.17734,0.19296,0.18489,0.19296,0.17734,0.07178,0.11205,0.19296,0.08178,0.02145,0.18489,0.19296,0.17734,0.18489,0.15737,0.10446,0.08178,0.10689,0.19296,0.17734,0.17026,0.10375,0.19296,0.04065,0.17734,0.17026,0.23199,0.05332,0.19296,0.15737,0.08415,0.11418,0.12725,0.10067,0.18489,0.16362,0.19296,0.19296,0.19296,0.17734,0.15737,0.19296,0.19296,0.12072,0.05244,0.18489,0.17026,0.18489,0.17734,0.11378,0.18489,0.12275,0.06217,0.19296,3e-05,0.15737,0.18489,0.19296,0.18489,0.09231,0.16232,0.04552,0.18489,0.19296,0.17026,0.06751,0.17734,0.19296,0.0795,0.09671,0.10254,0.17026,0.12948,0.19296,0.18489,0.18489,0.18489,0.10835,0.19296,0.19296,0.14372,0.19296,0.06243,0.04627,0.19296,0.12263,0.17026,0.15737,0.17734,0.19296,0.15737,0.18489,0.14228,0.17026,0.07316,0.19296,0.15149,0.18489,0.13569,0.19296,0.06932,0.17734,0.10149,0.18489,0.17026,0.19296,0.16362,0.17734,0.19296,0.16785,0.14593,0.1357,0.16362,0.19296,0.19296,0.14593,0.18489,0.16362,0.17734,0.01171,0.02091,0.13326,0.18489,0.15737,0.19296,0.19296,0.13354,0.19296
0.14065,0.68652,0.27748,0.42998,0.3967,0.47006,0.3967,0.19374,0.27398,0.23681,0.28597,0.17734,0.47006,0.28461,0.0133,0.1713,0.3967,0.27237,0.27049,0.25053,0.20979,0.1474,0.26063,0.42998,0.28461,0.04348,0.24774,0.47006,0.36838,0.25099,0.47006,0.26585,0.23526,0.1631,0.21501,0.42998,0.27349,0.34383,0.11498,0.47006,0.05687,0.32227,0.3967,0.1778,0.47006,0.47006,0.26694,0.26415,0.27276,0.28503,0.3967,0.23166,0.2318,0.06932,0.30313,0.3967,0.00918,0.42998,0.36838,0.42998,0.42998,0.47006,0.47006,0.01414,0.42998,0.14812,0.28461,0.20383,0.29062,0.32227,0.34383,0.3967,0.24722,0.23377,0.08939,0.23923,0.18292,0.25482,0.36838,0.34383,0.16069,0.01069,0.1107,0.62836,0.28597,0.25888,0.27788,0.25193,0.21409,0.20182,0.36838,0.34383,0.21793,0.04402,0.22107,0.19802,0.2715,0.23483,0.22748,0.22108,0.22825,0.28587,0.14926,0.28461,0.14002,0.47006,0.2619,0.25642,0.42998,0.22095,0.42998,0.30169,0.23858,0.30237,0.33393,0.12948,1.0,0.19032,0.47006,0.23617,0.23026,0.24402,0.24358,0.42998,0.22396,0.20531,0.27584,0.47006,0.21948,0.31066,0.19296,0.32227,0.16565,0.42998,0.26458,0.27788,0.22095,0.3967,0.47006,0.42998,0.26333,0.23483,0.11014,0.23404,0.47006,0.10835,0.02365,0.42998,0.47006,0.3967,0.24329,0.18944,0.3967,0.12227,0.29625,0.2745,0.2231,0.19062,0.09761,0.47006,0.05506,0.26922,0.23776,0.38654,0.08178,0.47006,0.32227,0.10433,0.42998,0.47006,0.15737,0.26327,0.23602,0.24952,0.2717,0.47006,0.3967,0.32227,0.29185,0.27882,0.47006,0.0773,0.42998,0.36838,0.42998,0.3967,0.42998,0.42998,0.42998,0.0613,0.2715,0.00828,0.20365,0.25085,0.47006,0.25281,0.2318,0.05535,0.06575,0.42998,0.27028,0.19004,0.09761,0.3967,0.47006,0.09973,0.36838,0.42998,0.42995,0.79334,0.47006,0.24875,0.42998,0.42998,0.15244,0.27106,0.47006,0.47006,0.31167,0.09693,0.08663,0.47006,0.59169,0.21409,0.20201,0.23206,0.47006,0.18689,0.23746,0.31339,0.36838,0.06424,0.47006,0.19552,0.2406,0.47006,0.47006,0.10067,0.3967,0.21085,0.24691,0.2936,0.47006,0.21015,0.20669,0.47006,0.1425,0.28597,0.25642,0.34383,0.47006,0.47006,0.28597,0.42998,0.30313,0.23483,0.01153,0.02477,0.73614,0.42998,0.16699,0.24207,0.26333,0.28932,0.25059
0.11686,0.16997,0.3967,0.36838,0.34383,0.3967,0.34383,0.18281,0.20601,0.21544,0.25642,0.17734,0.3967,0.22074,0.04453,0.1807,0.34383,0.23206,0.24358,0.3967,0.17902,0.12836,0.21623,0.20114,0.22074,0.04157,0.3967,0.3967,0.17364,0.23854,0.3967,0.2125,0.20282,0.14759,0.17529,0.19798,0.3967,0.34383,0.17505,0.3967,0.0147,0.14895,0.1832,0.14127,0.3967,0.3967,0.22757,0.3967,0.21579,0.3967,0.34383,0.36838,0.21092,0.06575,0.27049,0.19611,2e-05,0.36838,0.18421,0.36838,0.36838,0.2087,0.3967,0.00292,0.36838,0.11617,0.22074,0.17924,0.21828,0.28597,0.16851,0.34383,0.21766,0.18353,0.13099,0.21369,0.17837,0.36838,0.18458,0.30313,0.25642,0.00101,0.0848,0.21676,0.25642,0.21887,0.23649,0.18792,0.18866,0.17909,0.17618,0.18417,0.48238,0.05094,0.1778,0.15965,0.2223,0.19586,0.34383,0.34383,0.19944,0.22639,0.10582,0.22074,0.11051,0.27823,0.25302,0.13934,0.36838,0.20162,0.36838,0.20849,0.1617,0.36838,0.3967,0.16362,0.19032,1.0,0.3967,0.34383,0.18266,0.31216,0.12743,0.36838,0.1898,0.32227,0.2171,0.22421,0.34383,0.23244,0.17734,0.28597,0.13577,0.36838,0.20658,0.3967,0.24358,0.18121,0.21096,0.36838,0.3967,0.19586,0.17026,0.36838,0.3967,0.12227,0.02384,0.36838,0.3967,0.18046,0.36838,0.28597,0.34383,0.11437,0.2171,0.26978,0.18332,0.18109,0.09761,0.2153,0.05958,0.34383,0.17771,0.27049,0.0773,0.3967,0.28597,0.0872,0.36838,0.3967,0.09882,0.21998,0.34383,0.21149,0.22479,0.20881,0.27272,0.16682,0.21904,0.21835,0.3967,0.05038,0.21666,0.32227,0.22545,0.34383,0.36838,0.30919,0.36838,0.00808,0.2223,3e-05,0.18818,0.21214,0.3967,0.36838,0.2318,0.06932,0.06891,0.23038,0.23014,0.32227,0.09761,0.31416,0.3967,0.0872,0.32227,0.36838,0.32227,0.19032,0.3967,0.2376,0.36838,0.36838,0.20162,0.21507,0.22342,0.20479,0.24835,0.06699,0.08178,0.3967,0.16997,0.18866,0.16462,0.20695,0.3967,0.43567,0.2405,0.20856,0.32227,0.1072,0.3967,0.15531,0.20207,0.3967,0.3967,0.10067,0.34383,0.34383,0.21341,0.18996,0.20963,0.18708,0.26966,0.3967,0.2318,0.13949,0.12426,0.30313,0.2153,0.3967,0.13835,0.36838,0.14261,0.19586,0.00134,0.02384,0.20259,0.36838,0.28597,0.3967,0.3967,0.27568,0.24546
0.25642,0.3967,0.58637,0.52008,0.47006,0.58637,0.47006,0.3967,0.47006,0.52008,0.18458,0.19296,0.58637,0.58637,0.01375,0.34383,0.47006,0.58637,0.30313,0.3195,0.42998,0.27049,0.58637,0.52008,0.58637,0.04552,0.58637,0.331,0.22707,0.52008,0.58637,0.58637,0.52008,0.28597,0.42998,0.52008,0.58637,0.3967,0.17734,0.58637,0.01421,0.36838,0.47006,0.30313,0.58637,0.58637,0.58637,0.58637,0.58637,0.58637,0.47006,0.52008,0.25642,0.07316,0.18392,0.29799,2e-05,0.52008,0.42998,0.52008,0.52008,0.30731,0.58637,0.00292,0.52008,0.15149,0.58637,0.42998,0.52008,0.36838,0.3967,0.27349,0.58637,0.42998,0.15149,0.3967,0.34383,0.52008,0.42998,0.3967,0.32227,0.00099,0.11822,0.58637,0.32227,0.58637,0.58637,0.42998,0.42998,0.3967,0.42998,0.3967,0.3967,0.05786,0.42998,0.36838,0.58637,0.47006,0.47006,0.47006,0.47006,0.58637,0.20162,0.58637,0.22095,0.58637,0.58637,0.28597,0.52008,0.24358,0.52008,0.58637,0.3967,0.52008,0.58637,0.19296,0.47006,0.3967,1.0,0.47006,0.42998,0.52008,0.27049,0.52008,0.47006,0.42998,0.58637,0.58637,0.47006,0.58637,0.21092,0.36838,0.30313,0.52008,0.52008,0.58637,0.24358,0.47006,0.58637,0.52008,0.58637,0.47006,0.20162,0.52008,0.30383,0.14068,0.02477,0.52008,0.58637,0.47006,0.52008,0.36838,0.47006,0.13099,0.58637,0.58637,0.47006,0.36838,0.10386,0.58637,0.05786,0.47006,0.42998,0.34383,0.08663,0.58637,0.21566,0.14593,0.52008,0.58637,0.17026,0.52008,0.3967,0.58637,0.58637,0.58637,0.47006,0.36838,0.58637,0.58637,0.58637,0.08178,0.52008,0.42998,0.52008,0.47006,0.52008,0.52008,0.52008,0.00857,0.58637,3e-05,0.36838,0.52008,0.58637,0.52008,0.25642,0.07316,0.06932,0.52008,0.58637,0.42998,0.10386,0.47006,0.58637,0.1357,0.42998,0.52008,0.42998,0.47006,0.58637,0.52008,0.52008,0.52008,0.24358,0.58637,0.58637,0.58637,0.58637,0.10067,0.09189,0.58637,0.3967,0.42998,0.36838,0.47006,0.58637,0.36838,0.52008,0.58637,0.42998,0.11437,0.31778,0.34383,0.52008,0.58637,0.3238,0.11389,0.26045,0.47006,0.52008,0.42998,0.58637,0.3967,0.47006,0.58637,0.28597,0.32227,0.28597,0.3967,0.58637,0.58637,0.32227,0.26597,0.17702,0.47006,0.00134,0.02574,0.52008,0.48977,0.36838,0.58637,0.58637,0.52008,0.58637
0.2318,0.20973,0.47006,0.42998,0.3967,0.47006,0.3967,0.34383,0.3967,0.42998,0.28597,0.17734,0.47006,0.47006,0.01375,0.30313,0.3967,0.47006,0.21632,0.47006,0.36838,0.24358,0.47006,0.42998,0.47006,0.04348,0.47006,0.47006,0.36838,0.42998,0.47006,0.47006,0.42998,0.25642,0.36838,0.42998,0.30479,0.21647,0.16362,0.47006,0.01375,0.16977,0.3967,0.27049,0.47006,0.47006,0.47006,0.47006,0.47006,0.25188,0.2108,0.23185,0.12613,0.07633,0.30313,0.3967,2e-05,0.42998,0.25395,0.42998,0.42998,0.47006,0.26205,0.00285,0.42998,0.14068,0.47006,0.36838,0.42998,0.32227,0.34383,0.3967,0.47006,0.36838,0.14068,0.34383,0.30313,0.28816,0.36838,0.34383,0.28597,0.00097,0.1107,0.27284,0.28597,0.47006,0.58637,0.22048,0.36838,0.34383,0.23475,0.34383,0.34383,0.05506,0.36838,0.32227,0.47006,0.3967,0.3967,0.3967,0.3967,0.47006,0.18489,0.47006,0.20162,0.47006,0.47006,0.25642,0.27499,0.22095,0.42998,0.47006,0.34383,0.42998,0.47006,0.17734,0.23617,0.34383,0.47006,1.0,0.20373,0.42998,0.24358,0.25666,0.3967,0.36838,0.47006,0.47006,0.3967,0.47006,0.19296,0.32227,0.27049,0.42998,0.42998,0.47006,0.22095,0.23027,0.47006,0.42998,0.47006,0.3967,0.18489,0.42998,0.47006,0.13099,0.02384,0.25666,0.47006,0.3967,0.42998,0.32227,0.3967,0.12227,0.47006,0.47006,0.3967,0.32227,0.09761,0.47006,0.05506,0.26085,0.21703,0.30313,0.08663,0.47006,0.32227,0.1357,0.42998,0.47006,0.15737,0.29006,0.34383,0.47006,0.47006,0.47006,0.3967,0.16753,0.47006,0.47006,0.47006,0.0773,0.42998,0.19746,0.42998,0.3967,0.42998,0.42998,0.42998,0.00832,0.47006,0.05001,0.32227,0.42998,0.47006,0.42998,0.2318,0.06932,0.06575,0.42998,0.47006,0.36838,0.09761,0.3967,0.47006,0.12652,0.36838,0.52008,0.36838,0.23617,0.47006,0.42998,0.42998,0.42998,0.12387,0.47006,0.25914,0.47006,0.47006,0.09469,0.08663,0.28631,0.20973,0.36838,0.32227,0.3967,0.47006,0.32227,0.42998,0.47006,0.36838,0.07537,0.47006,0.30313,0.42998,0.47006,0.47006,0.0684,0.2132,0.22082,0.42998,0.21725,0.47006,0.34383,0.3967,0.47006,0.25642,0.28597,0.14243,0.34383,0.47006,0.47006,0.28597,0.42998,0.30313,0.3967,0.00131,0.02477,0.25281,0.42998,0.32227,0.47006,0.29503,0.42998,0.47006
0.15752,0.20721,0.42998,0.3967,0.36838,0.42998,0.36838,0.34934,0.321,0.38656,0.27049,0.17026,0.42998,0.3822,0.04422,0.19733,0.36838,0.24402,0.25642,0.42998,0.41508,0.35907,0.45816,0.20731,0.30502,0.04251,0.42998,0.42998,0.18707,0.22657,0.42998,0.27316,0.21479,0.13097,0.27441,0.25091,0.23479,0.32227,0.27617,0.42998,0.03611,0.16405,0.21817,0.20798,0.42998,0.42998,0.22354,0.42998,0.28734,0.42998,0.36838,0.3967,0.24358,0.06751,0.28597,0.23058,2e-05,0.3967,0.18677,0.3967,0.3967,0.29157,0.42998,0.00289,0.3967,0.1121,0.30502,0.18794,0.29607,0.30313,0.24691,0.36838,0.22569,0.26195,0.14593,0.21626,0.17108,0.21869,0.23713,0.32227,0.27049,0.001,0.11991,0.26106,0.27049,0.34714,0.24725,0.22469,0.19624,0.18546,0.18001,0.16897,0.22063,0.06196,0.23901,0.21866,0.50394,0.47313,0.36838,0.20221,0.20851,0.30016,0.25383,0.30502,0.17114,0.22155,0.43808,0.13684,0.3967,0.2318,0.3967,0.34331,0.28946,0.3967,0.42998,0.17026,0.23026,0.18266,0.42998,0.20373,1.0,0.25244,0.17863,0.3967,0.42735,0.18787,0.29213,0.26408,0.20014,0.3518,0.18489,0.30313,0.18575,0.3967,0.28838,0.24725,0.21092,0.21288,0.25236,0.3967,0.23634,0.47313,0.17734,0.3967,0.42998,0.09552,0.0243,0.3967,0.42998,0.20132,0.2197,0.17291,0.36838,0.11822,0.30039,0.25174,0.23123,0.39316,0.10067,0.27772,0.05926,0.23063,0.2534,0.28597,0.0795,0.42998,0.30313,0.41474,0.3967,0.42998,0.09211,0.43843,0.21064,0.3447,0.46185,0.23982,0.19965,0.16606,0.38016,0.3666,0.42998,0.04726,0.23681,0.34383,0.2019,0.36838,0.3967,0.23019,0.3967,0.0082,0.56424,0.00644,0.37181,0.43797,0.42998,0.22767,0.22095,0.06751,0.06211,0.24291,0.42296,0.17634,0.09469,0.23136,0.42998,0.41038,0.34383,0.3967,0.22646,0.23026,0.42998,0.22993,0.3967,0.3967,0.21092,0.28464,0.29059,0.22837,0.29954,0.21315,0.08415,0.42998,0.20721,0.19624,0.4222,0.41376,0.42998,0.36932,0.21919,0.34407,0.34383,0.10663,0.42998,0.22486,0.40347,0.42998,0.42998,0.09761,0.36838,0.36838,0.26067,0.23568,0.21985,0.23204,0.19875,0.42998,0.24358,0.18554,0.14226,0.32227,0.24187,0.42998,0.16622,0.3967,0.15077,0.56424,0.00133,0.02525,0.24442,0.3967,0.15599,0.22031,0.23279,0.44104,0.23113
0.14336,0.21322,0.52008,0.47006,0.42998,0.52008,0.42998,0.2449,0.26338,0.29574,0.30313,0.18489,0.52008,0.29576,0.16828,0.21846,0.42998,0.30785,0.28597,0.52008,0.24607,0.17593,0.30776,0.25321,0.29576,0.04449,0.52008,0.52008,0.22467,0.28118,0.52008,0.28488,0.26444,0.15017,0.22319,0.31532,0.52008,0.36838,0.24101,0.52008,0.01398,0.19889,0.27499,0.17381,0.52008,0.52008,0.27374,0.52008,0.28748,0.52008,0.42998,0.47006,0.24358,0.07121,0.32227,0.28396,2e-05,0.47006,0.22294,0.47006,0.47006,0.37318,0.52008,0.00289,0.47006,0.13725,0.29576,0.22688,0.28341,0.34383,0.42408,0.42998,0.27797,0.23407,0.14593,0.24009,0.20996,0.47006,0.29835,0.36838,0.30313,0.00098,0.15719,0.28907,0.30313,0.3032,0.31459,0.23585,0.23694,0.22277,0.21435,0.19957,0.33895,0.13422,0.22788,0.20145,0.32051,0.27546,0.42998,0.42998,0.25358,0.29939,0.12932,0.29576,0.13394,0.27246,0.30495,0.16024,0.47006,0.2318,0.47006,0.31361,0.23776,0.47006,0.52008,0.18489,0.24402,0.31216,0.52008,0.42998,0.25244,1.0,0.22821,0.47006,0.26271,0.3967,0.28965,0.33412,0.42998,0.30843,0.20162,0.34383,0.1675,0.47006,0.27074,0.52008,0.2318,0.26385,0.32761,0.47006,0.52008,0.27546,0.19296,0.47006,0.52008,0.1357,0.0243,0.47006,0.52008,0.25439,0.47006,0.34383,0.42998,0.12652,0.28965,0.36773,0.23656,0.24986,0.10067,0.36004,0.22416,0.42998,0.22436,0.32227,0.08415,0.52008,0.34383,0.13081,0.47006,0.52008,0.10959,0.30806,0.36838,0.29253,0.31613,0.31161,0.29258,0.22734,0.29289,0.29173,0.52008,0.05435,0.41311,0.3967,0.24624,0.42998,0.47006,0.37926,0.47006,0.00844,0.32051,3e-05,0.23045,0.2913,0.52008,0.47006,0.24358,0.07121,0.17868,0.41536,0.32366,0.3967,0.10067,0.24277,0.52008,0.12596,0.3967,0.47006,0.3967,0.24402,0.52008,0.28176,0.47006,0.47006,0.2318,0.28628,0.39581,0.28928,0.3023,0.08452,0.0892,0.52008,0.21322,0.23694,0.22629,0.28642,0.52008,0.28116,0.31987,0.314,0.3967,0.1107,0.52008,0.19294,0.28275,0.52008,0.52008,0.10386,0.42998,0.42998,0.27612,0.22594,0.27204,0.21276,0.24299,0.52008,0.27049,0.21156,0.17588,0.36838,0.35095,0.52008,0.20513,0.47006,0.17648,0.27546,0.00133,0.02525,0.26406,0.47006,0.34383,0.52008,0.52008,0.44648,0.3214
0.16362,0.22095,0.27049,0.25642,0.24358,0.27049,0.24358,0.15178,0.24358,0.16952,0.25642,0.13099,0.27049,0.27049,0.15468,0.17787,0.27049,0.27049,0.18489,0.27049,0.17613,0.14536,0.19547,0.19447,0.27049,0.03644,0.27049,0.27049,0.16492,0.25642,0.27049,0.27049,0.25642,0.17734,0.2318,0.30391,0.27049,0.22095,0.13027,0.27049,0.01206,0.16569,0.26179,0.18489,0.27049,0.27049,0.27049,0.27049,0.27049,0.27049,0.24358,0.25642,0.16362,0.05644,0.20162,0.30828,2e-05,0.25642,0.16988,0.25642,0.25642,0.25593,0.27049,0.00285,0.25642,0.11437,0.27049,0.2318,0.25642,0.25642,0.34381,0.24358,0.27049,0.2318,0.1072,0.22095,0.12317,0.28597,0.33019,0.22095,0.19296,0.00097,0.27665,0.27049,0.19296,0.17461,0.27049,0.2318,0.2318,0.22095,0.14257,0.13548,0.19099,0.1222,0.2318,0.21092,0.20846,0.19501,0.24358,0.24358,0.24358,0.27049,0.1357,0.27049,0.14593,0.15326,0.18433,0.13152,0.25642,0.15737,0.25642,0.26823,0.22714,0.25642,0.27049,0.14068,0.24358,0.12743,0.27049,0.24358,0.17863,0.22821,1.0,0.25642,0.18202,0.2318,0.27049,0.29041,0.24358,0.27049,0.14068,0.21092,0.18489,0.25642,0.25642,0.27049,0.15737,0.22324,0.30737,0.25642,0.27049,0.19501,0.1357,0.25642,0.27049,0.10067,0.0213,0.32227,0.30313,0.22857,0.25642,0.21092,0.24358,0.09469,0.27049,0.14559,0.24358,0.18342,0.0773,0.36858,0.13609,0.24358,0.2318,0.20162,0.06932,0.27049,0.2318,0.12515,0.25642,0.27049,0.13686,0.17894,0.22095,0.17102,0.1901,0.27752,0.16725,0.15947,0.27049,0.27049,0.27049,0.05587,0.25321,0.2318,0.14854,0.24358,0.25642,0.22081,0.25642,0.0074,0.20846,3e-05,0.14878,0.18319,0.27049,0.25642,0.16362,0.05933,0.14185,0.29488,0.20009,0.2318,0.08178,0.17352,0.27049,0.12203,0.2318,0.25642,0.2318,0.24358,0.27049,0.14179,0.25642,0.25642,0.15737,0.27049,0.22005,0.20269,0.27049,0.07519,0.06932,0.27049,0.22095,0.2318,0.16864,0.17109,0.27049,0.15599,0.14234,0.25322,0.2318,0.09469,0.27049,0.20162,0.18844,0.27049,0.27049,0.08415,0.24358,0.24358,0.25642,0.25642,0.15524,0.22095,0.14846,0.27049,0.17734,0.23648,0.19211,0.22095,0.23524,0.27049,0.22213,0.25642,0.13797,0.19501,0.00131,0.02477,0.25642,0.25642,0.21092,0.27049,0.27049,0.19601,0.14038
