0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
0.04489,6e-05,0.12856,0.10451,0.11394,0.00241,0.00064,0.08325,0.22939,0.30595,0.01261,0.27596,0.13694,0.11735,0.30595,0.11066,0.27596,0.1804,0.20251,0.09113,0.0824,0.11066,0.16772,0.19468,0.07807,0.09617,0.15114,0.21981,0.2397,0.25082,0.29025,0.22939,0.21981,0.30595,0.30595,0.26286,0.30595,0.27596,0.26286,0.30595,0.2397,1.0,0.21337,0.32328,0.1804,0.18732,0.2397,0.22939,0.29025,0.14144,0.30595,0.25082,0.29025,0.30595,0.29025,0.26286,0.27596,0.2397,0.25082,0.26286,0.26286,0.18732,0.30595,0.25082,0.17513,0.21656,0.25082,0.25082,0.25082,0.26286,0.30595,0.29025,0.27596,0.25082,0.30595,0.25082,0.29025,0.29025,0.30595,0.29025,0.29025,0.26286,0.30595,0.30595,0.30595,0.30595,0.29025,0.27596,0.18732,0.29025,0.30595,0.30595,0.29025,0.26286,0.30595,0.26286,0.29025,0.26286,0.34257,0.29025,0.27596,0.30595,0.21981,0.27596,0.29025,0.29025,0.27596,0.29025,0.30595,0.18328,0.29025,0.30595,0.29025,0.30595,0.27596,0.30595,0.29025,0.29025,0.21087,0.30595,0.30595,0.30595,0.30595,0.30595,0.30595,0.2047
0.03415,6e-05,0.16772,0.12466,0.14617,0.00246,0.00061,0.06579,0.34257,0.53875,0.01462,0.45001,0.1804,0.15114,0.53875,0.14144,0.45001,0.25082,0.29025,0.12092,0.07139,0.14144,0.22939,0.27596,0.09617,0.12092,0.20251,0.32328,0.36422,0.38877,0.48959,0.34257,0.32328,0.53875,0.53875,0.41699,0.53875,0.45001,0.41699,0.53875,0.36422,0.21337,1.0,0.6035,0.25082,0.26286,0.36422,0.34257,0.48959,0.18732,0.53875,0.38877,0.48959,0.53875,0.48959,0.41699,0.45001,0.36422,0.38877,0.41699,0.41699,0.26286,0.53875,0.34257,0.26103,0.29652,0.45001,0.45001,0.38877,0.41699,0.53875,0.48959,0.45001,0.45001,0.53875,0.38877,0.48959,0.48959,0.53875,0.48959,0.48959,0.41699,0.53875,0.53875,0.53875,0.53875,0.48959,0.45001,0.26286,0.48959,0.53875,0.53875,0.48959,0.41699,0.53875,0.41699,0.48959,0.41699,0.53875,0.48959,0.45001,0.53875,0.32328,0.45001,0.48959,0.48959,0.45001,0.48959,0.53875,0.28918,0.48959,0.69971,0.48959,0.53875,0.45001,0.53875,0.48959,0.48959,0.30595,0.53875,0.53875,0.53875,0.53875,0.53875,0.53875,0.30271
0.02284,0.0109,0.16772,0.2145,0.1764,0.00241,0.00061,0.02715,0.25139,0.53875,0.01419,0.236,0.19352,0.15114,0.30668,0.14144,0.44132,0.25082,0.16013,0.10642,0.0936,0.14144,0.2276,0.20953,0.09617,0.12092,0.17432,0.23319,0.28243,0.26593,0.48959,0.35129,0.32328,0.42155,0.31856,0.32747,0.31856,0.29644,0.36067,0.53875,0.29335,0.32328,0.6035,1.0,0.19617,0.20286,0.30711,0.34257,0.36344,0.18732,0.42155,0.23368,0.30432,0.38802,0.48959,0.41699,0.29363,0.31234,0.38877,0.31181,0.2654,0.16114,0.53875,0.32177,0.48959,0.48959,0.21677,0.25035,0.30729,0.30882,0.31265,0.34812,0.45001,0.27445,0.42155,0.27461,0.34812,0.32511,0.3712,0.27351,0.48959,0.23273,0.40073,0.27994,0.3421,0.34287,0.41146,0.33791,0.26286,0.32486,0.31438,0.3577,0.31635,0.23288,0.53875,0.25808,0.33874,0.25808,0.53875,0.31907,0.31475,0.2832,0.32328,0.30641,0.48959,0.29438,0.30641,0.33483,0.31896,0.53875,0.28498,0.3546,0.48959,0.34145,0.29449,0.34892,0.2823,0.39697,0.30595,0.53875,0.53875,0.53875,0.31938,0.31712,0.53875,0.53875
0.02033,6e-05,0.11735,0.11632,0.10242,0.02013,0.01717,0.02404,0.1374,0.26286,0.03126,0.14366,0.11249,0.10752,0.15428,0.10162,0.17146,0.10967,0.18682,0.07061,0.07077,0.09617,0.1353,0.12893,0.13039,0.08875,0.12083,0.13933,0.14994,0.15189,0.25082,0.18062,0.19468,0.20219,0.21674,0.1998,0.21674,0.16655,0.18545,0.26286,0.15716,0.1804,0.25082,0.19617,1.0,0.13056,0.16496,0.12526,0.18223,0.12856,0.20219,0.17994,0.1897,0.18825,0.25082,0.22939,0.15425,0.16716,0.21981,0.16486,0.14354,0.16772,0.26286,0.16536,0.25082,0.25082,0.16058,0.16058,0.17299,0.15921,0.2077,0.17558,0.2397,0.14886,0.20219,0.15964,0.18814,0.20078,0.18094,0.1887,0.25082,0.16914,0.20719,0.26286,0.16775,0.16811,0.21195,0.18293,0.14885,0.17736,0.21038,0.17893,0.1674,0.22939,0.26286,0.19248,0.17569,0.19248,0.26286,0.16245,0.17137,0.1639,0.19468,0.18627,0.25082,0.20319,0.18627,0.16966,0.20921,0.26286,0.19684,0.26286,0.25082,0.16745,0.1958,0.17767,0.19258,0.19617,0.17496,0.26286,0.26286,0.26286,0.26286,0.16711,0.16477,0.26286
0.01937,0.00513,0.12092,0.11823,0.10647,0.00217,0.00058,0.02284,0.15119,0.27596,0.01225,0.13056,0.11699,0.11735,0.17163,0.11066,0.32311,0.16772,0.10228,0.071,0.07251,0.09884,0.13482,0.11982,0.0743,0.09113,0.10731,0.13088,0.16531,0.14432,0.26286,0.15531,0.20251,0.20941,0.16564,0.18381,0.16564,0.32425,0.19128,0.27596,0.17317,0.18732,0.26286,0.20286,0.13056,1.0,0.31564,0.22939,0.33536,0.14144,0.2244,0.14869,0.2266,0.34321,0.26286,0.2397,0.16273,0.17331,0.22939,0.17256,0.15149,0.1012,0.27596,0.18221,0.26286,0.26286,0.1261,0.14661,0.15721,0.17525,0.16307,0.18414,0.25082,0.15422,0.20941,0.15738,0.18414,0.17729,0.19006,0.14532,0.26286,0.132,0.207,0.1426,0.17721,0.17757,0.22479,0.16792,0.17388,0.17096,0.16384,0.18773,0.16105,0.13206,0.27596,0.1446,0.27338,0.1446,0.27596,0.17139,0.16101,0.14555,0.20251,0.14762,0.26286,0.15618,0.14762,0.17848,0.16273,0.27596,0.15512,0.19177,0.26286,0.17691,0.20952,0.17028,0.15386,0.20286,0.19468,0.27596,0.27596,0.27596,0.16599,0.18681,0.27596,0.27596
0.02209,0.00896,0.14617,0.18033,0.15431,0.00236,0.00064,0.02531,0.21058,0.38877,0.01337,0.1803,0.16822,0.15114,0.28145,0.14144,0.45836,0.21087,0.13235,0.09135,0.08425,0.11735,0.19456,0.17767,0.08646,0.10752,0.1525,0.1944,0.23395,0.21594,0.36422,0.21746,0.26286,0.31938,0.23474,0.25354,0.23474,0.37859,0.28664,0.38877,0.25984,0.2397,0.36422,0.30711,0.16496,0.31564,1.0,0.30595,0.51284,0.17388,0.35001,0.20474,0.34205,0.52936,0.36422,0.32328,0.23379,0.25493,0.30595,0.25167,0.21427,0.1347,0.38877,0.27899,0.36422,0.36422,0.17245,0.20167,0.24589,0.25047,0.23067,0.27214,0.34257,0.2241,0.31938,0.22495,0.27214,0.25488,0.28327,0.2062,0.36422,0.18251,0.3067,0.20404,0.26026,0.26089,0.31847,0.26421,0.21981,0.25324,0.23188,0.27367,0.24508,0.18262,0.38877,0.2042,0.41724,0.2042,0.38877,0.24925,0.24793,0.23767,0.26286,0.20309,0.36422,0.22466,0.20309,0.26188,0.23694,0.38877,0.2162,0.26383,0.36422,0.25973,0.33714,0.26346,0.21425,0.30711,0.25082,0.38877,0.38877,0.38877,0.23529,0.30619,0.38877,0.38877
0.02323,6e-05,0.15114,0.11394,0.13265,0.03412,0.20066,0.02763,0.29025,0.20188,0.04845,0.32328,0.15114,0.12856,0.36422,0.13694,0.36422,0.19615,0.13991,0.09033,0.08646,0.11394,0.20251,0.21981,0.18882,0.11066,0.1804,0.25082,0.27596,0.29025,0.18189,0.26286,0.15084,0.36422,0.36422,0.34257,0.36422,0.36422,0.30595,0.36422,0.30595,0.22939,0.34257,0.34257,0.12526,0.22939,0.30595,1.0,0.38877,0.10827,0.41699,0.32328,0.38877,0.41699,0.34257,0.15856,0.32328,0.27596,0.29025,0.30595,0.30595,0.22939,0.36422,0.26286,0.34257,0.34257,0.29025,0.29025,0.36422,0.34257,0.36422,0.34257,0.32328,0.29025,0.36422,0.32328,0.34257,0.18544,0.36422,0.38877,0.34257,0.30595,0.21495,0.36422,0.36422,0.36422,0.34257,0.36422,0.12047,0.34257,0.36422,0.36422,0.34257,0.30595,0.36422,0.16726,0.38877,0.16726,0.36422,0.34257,0.36422,0.36422,0.25082,0.32328,0.18571,0.18557,0.32328,0.34257,0.19639,0.36422,0.34257,0.36422,0.18055,0.36422,0.32328,0.36422,0.34257,0.34257,0.2397,0.36422,0.21231,0.36422,0.36422,0.36422,0.36422,0.36422
0.02363,0.00851,0.1804,0.18097,0.15977,0.00246,0.00064,0.02813,0.2419,0.53875,0.01419,0.23355,0.17689,0.15114,0.35474,0.15114,0.55381,0.25082,0.15703,0.09543,0.0936,0.13265,0.20803,0.19876,0.09617,0.12092,0.16485,0.22242,0.26798,0.25516,0.48959,0.2484,0.32328,0.38802,0.30768,0.37038,0.30768,0.45961,0.32714,0.53875,0.28431,0.29025,0.48959,0.36344,0.18223,0.33536,0.51284,0.38877,1.0,0.20251,0.4685,0.25704,0.52829,0.73874,0.6035,0.41699,0.28588,0.28698,0.38877,0.29518,0.25996,0.16875,0.53875,0.29144,0.48959,0.48959,0.21313,0.24126,0.31324,0.33067,0.38447,0.33148,0.45001,0.26321,0.38802,0.26421,0.33148,0.31557,0.355,0.26779,0.48959,0.22853,0.37702,0.27879,0.33345,0.33404,0.37411,0.31324,0.26286,0.31362,0.30509,0.3463,0.30558,0.22863,0.53875,0.24931,0.47255,0.24931,0.53875,0.31007,0.29843,0.28172,0.32328,0.25552,0.48959,0.28561,0.25552,0.32193,0.31019,0.53875,0.27741,0.33517,0.48959,0.33294,0.38611,0.33583,0.27562,0.36344,0.30595,0.53875,0.53875,0.53875,0.30817,0.37865,0.53875,0.53875
0.0176,6e-05,0.09617,0.07615,0.08646,0.00208,0.01217,0.02067,0.15637,0.11332,0.01124,0.1804,0.10162,0.08875,0.19468,0.08875,0.19468,0.08162,0.14144,0.07077,0.0601,0.08006,0.12092,0.13694,0.05706,0.0743,0.11066,0.15114,0.16189,0.16772,0.11549,0.16772,0.13191,0.19468,0.19468,0.18732,0.19468,0.19468,0.17388,0.19468,0.09793,0.14144,0.18732,0.18732,0.12856,0.14144,0.17388,0.10827,0.20251,1.0,0.21087,0.1804,0.20251,0.21087,0.18732,0.09117,0.1804,0.16189,0.16772,0.17388,0.17388,0.13265,0.19468,0.15637,0.18732,0.18732,0.16772,0.16772,0.16772,0.17388,0.19468,0.18732,0.1804,0.16772,0.19468,0.16772,0.18732,0.18732,0.11292,0.18732,0.18732,0.10093,0.19468,0.19468,0.19468,0.19468,0.18732,0.1804,0.13265,0.18732,0.19468,0.19468,0.18732,0.17388,0.21087,0.17388,0.18732,0.17388,0.19468,0.18732,0.1804,0.19468,0.15114,0.1072,0.15226,0.18732,0.1072,0.18732,0.19468,0.19468,0.18732,0.19468,0.10061,0.10737,0.1804,0.19468,0.18732,0.18732,0.14617,0.19468,0.12166,0.19468,0.19468,0.19468,0.19468,0.19468
0.02323,0.0109,0.17388,0.21646,0.17889,0.00243,0.00063,0.02763,0.26221,0.6035,0.0144,0.25579,0.19698,0.15637,0.37102,0.15637,0.40459,0.26286,0.16797,0.10813,0.09617,0.13694,0.23275,0.21668,0.09884,0.12466,0.1785,0.24284,0.29471,0.28004,0.53875,0.27068,0.34257,0.45393,0.35093,0.35205,0.35093,0.37318,0.37718,0.6035,0.30987,0.30595,0.53875,0.42155,0.20219,0.2244,0.35001,0.41699,0.4685,0.21087,1.0,0.2841,0.40938,0.51864,0.53875,0.45001,0.31342,0.32462,0.41699,0.32833,0.28192,0.16768,0.6035,0.33259,0.53875,0.53875,0.23088,0.26446,0.3214,0.32533,0.34502,0.3727,0.48959,0.28856,0.45393,0.28872,0.3727,0.34969,0.40357,0.29809,0.53875,0.24925,0.43311,0.31232,0.37448,0.37524,0.43604,0.3577,0.27596,0.34944,0.34675,0.39007,0.4227,0.2494,0.6035,0.27459,0.36332,0.27459,0.6035,0.34365,0.33454,0.31558,0.34257,0.28183,0.53875,0.31896,0.28183,0.35941,0.35134,0.6035,0.30956,0.38698,0.53875,0.37382,0.31428,0.47221,0.30688,0.42155,0.32328,0.6035,0.6035,0.6035,0.35175,0.39147,0.6035,0.6035
0.02111,6e-05,0.16189,0.09976,0.10237,0.00243,0.00063,0.02667,0.19605,0.21091,0.01398,0.20634,0.11259,0.07835,0.22494,0.07843,0.23907,0.21981,0.14174,0.10451,0.09113,0.07905,0.14904,0.1558,0.08875,0.11066,0.127,0.17734,0.18122,0.20648,0.38877,0.21601,0.27596,0.24779,0.26112,0.26462,0.26112,0.23177,0.21059,0.22292,0.24405,0.25082,0.38877,0.23368,0.17994,0.14869,0.20474,0.32328,0.25704,0.1804,0.2841,1.0,0.26541,0.27683,0.38877,0.34257,0.21191,0.19336,0.32328,0.22603,0.21505,0.25082,0.23181,0.18098,0.19871,0.38877,0.20477,0.19519,0.19411,0.19954,0.25592,0.22603,0.18545,0.18434,0.24779,0.21748,0.22603,0.22803,0.23662,0.281,0.38877,0.22515,0.24052,0.23609,0.25966,0.26014,0.24772,0.21458,0.22939,0.27347,0.25747,0.24132,0.21875,0.19706,0.41699,0.20265,0.26905,0.20265,0.21296,0.24652,0.20899,0.23146,0.14019,0.22377,0.38877,0.22574,0.22377,0.22247,0.23985,0.21387,0.23899,0.41699,0.38877,0.23156,0.21123,0.23276,0.23649,0.23368,0.26286,0.21349,0.41699,0.21603,0.22183,0.2641,0.41699,0.41699
0.02363,0.00797,0.1804,0.12185,0.11733,0.00246,0.00064,0.02813,0.21085,0.53875,0.01419,0.23701,0.13445,0.15114,0.30979,0.15114,0.38366,0.25082,0.16005,0.09297,0.0936,0.0766,0.16217,0.17117,0.09617,0.12092,0.14083,0.19484,0.22985,0.22758,0.48959,0.23588,0.32328,0.3289,0.31719,0.37629,0.31719,0.35085,0.26802,0.53875,0.25611,0.29025,0.48959,0.30432,0.1897,0.2266,0.34205,0.38877,0.52829,0.20251,0.40938,0.26541,1.0,0.47814,0.6035,0.41699,0.25652,0.23511,0.38877,0.25274,0.23528,0.16735,0.53875,0.23698,0.48959,0.48959,0.22117,0.24795,0.27225,0.29254,0.39333,0.28905,0.45001,0.23707,0.3289,0.23035,0.28905,0.28445,0.31311,0.27729,0.48959,0.23702,0.32859,0.27849,0.30249,0.30279,0.32947,0.27225,0.26286,0.28749,0.31415,0.31234,0.27799,0.2276,0.53875,0.27623,0.35033,0.27623,0.53875,0.29873,0.26474,0.28731,0.32328,0.26359,0.48959,0.31254,0.26359,0.29757,0.33712,0.53875,0.28589,0.33085,0.48959,0.30224,0.32501,0.31155,0.31298,0.30432,0.30595,0.53875,0.29682,0.53875,0.30567,0.32585,0.53875,0.53875
0.02323,0.00851,0.17388,0.18293,0.16225,0.00243,0.00063,0.02763,0.25272,0.6035,0.0144,0.25334,0.18035,0.15637,0.38712,0.15637,0.58618,0.26286,0.16488,0.09714,0.09617,0.13694,0.21318,0.20591,0.09884,0.12466,0.16902,0.23207,0.28026,0.26927,0.53875,0.25922,0.34257,0.4204,0.34005,0.338,0.34005,0.49199,0.34365,0.6035,0.30083,0.30595,0.53875,0.38802,0.18825,0.34321,0.52936,0.41699,0.73874,0.21087,0.51864,0.27683,0.47814,1.0,0.53875,0.45001,0.30567,0.29925,0.41699,0.31169,0.27648,0.1616,0.6035,0.30226,0.53875,0.53875,0.22724,0.25537,0.29673,0.31088,0.33637,0.35606,0.48959,0.27732,0.4204,0.27832,0.35606,0.34015,0.38738,0.29237,0.53875,0.24504,0.40939,0.31117,0.36583,0.36642,0.39869,0.33303,0.27596,0.3382,0.33747,0.37868,0.33016,0.24514,0.6035,0.26582,0.49713,0.26582,0.6035,0.33465,0.31822,0.3141,0.34257,0.27531,0.53875,0.31019,0.27531,0.34651,0.34257,0.6035,0.30199,0.36754,0.53875,0.36532,0.4059,0.36821,0.3002,0.38802,0.32328,0.6035,0.6035,0.6035,0.34055,0.41102,0.6035,0.6035
0.02363,6e-05,0.1804,0.12466,0.14617,0.02755,0.00062,0.02813,0.34257,0.28491,0.01419,0.45001,0.1804,0.15114,0.53875,0.14648,0.45001,0.25082,0.29025,0.11394,0.0936,0.17744,0.22939,0.27596,0.07487,0.12092,0.20251,0.32328,0.36422,0.38877,0.25746,0.34257,0.18112,0.53875,0.53875,0.26919,0.53875,0.45001,0.41699,0.32729,0.36422,0.29025,0.48959,0.48959,0.25082,0.26286,0.36422,0.34257,0.6035,0.18732,0.53875,0.38877,0.6035,0.53875,1.0,0.48959,0.45001,0.36422,0.38877,0.41699,0.26634,0.29977,0.53875,0.34257,0.48959,0.48959,0.38877,0.38877,0.45001,0.48959,0.69971,0.48959,0.45001,0.38877,0.53875,0.38877,0.48959,0.48959,0.53875,0.48959,0.48959,0.41699,0.53875,0.53875,0.53875,0.53875,0.48959,0.45001,0.26286,0.48959,0.53875,0.28687,0.48959,0.41699,0.31223,0.41699,0.48959,0.41699,0.30447,0.48959,0.45001,0.27642,0.32328,0.45001,0.48959,0.48959,0.45001,0.48959,0.53875,0.53875,0.48959,0.53875,0.29186,0.53875,0.45001,0.53875,0.27066,0.48959,0.17678,0.53875,0.53875,0.53875,0.53875,0.53875,0.53875,0.53875
0.02209,6e-05,0.15637,0.11735,0.13694,0.00236,0.00307,0.02715,0.30595,0.23905,0.01419,0.38877,0.16772,0.14144,0.45001,0.13265,0.38877,0.12628,0.26286,0.10752,0.08875,0.12466,0.21087,0.25082,0.0552,0.11394,0.18732,0.29025,0.32328,0.34257,0.21762,0.30595,0.15221,0.45001,0.45001,0.36422,0.45001,0.38877,0.36422,0.45001,0.32328,0.26286,0.41699,0.41699,0.22939,0.2397,0.32328,0.15856,0.41699,0.09117,0.45001,0.34257,0.41699,0.45001,0.48959,1.0,0.38877,0.32328,0.34257,0.36422,0.36422,0.2397,0.45001,0.30595,0.41699,0.41699,0.34257,0.34257,0.34257,0.36422,0.45001,0.41699,0.38877,0.34257,0.45001,0.34257,0.41699,0.41699,0.45001,0.41699,0.41699,0.36422,0.45001,0.45001,0.45001,0.45001,0.41699,0.38877,0.2397,0.41699,0.45001,0.45001,0.41699,0.36422,0.45001,0.36422,0.41699,0.36422,0.45001,0.41699,0.38877,0.45001,0.29025,0.38877,0.21121,0.41699,0.38877,0.41699,0.45001,0.45001,0.41699,0.45001,0.22938,0.45001,0.38877,0.45001,0.41699,0.41699,0.27596,0.45001,0.41143,0.45001,0.45001,0.45001,0.45001,0.45001
0.05521,0.00493,0.16189,0.12909,0.30608,0.00238,0.00062,0.02667,0.37032,0.25859,0.01398,0.27253,0.3223,0.11243,0.36043,0.07777,0.27766,0.2397,0.1592,0.0775,0.09113,0.12856,0.16922,0.301,0.09884,0.12466,0.31636,0.32254,0.39549,0.35167,0.45001,0.22262,0.30595,0.31342,0.26691,0.25087,0.26691,0.24581,0.26301,0.28146,0.37053,0.27596,0.45001,0.29363,0.15425,0.16273,0.23379,0.32328,0.28588,0.1804,0.31342,0.21191,0.25652,0.30567,0.45001,0.38877,1.0,0.36168,0.41699,0.46036,0.44568,0.1395,0.28512,0.23374,0.23111,0.45001,0.47479,0.27357,0.23333,0.41859,0.27952,0.46036,0.22522,0.35215,0.31342,0.39938,0.46036,0.48075,0.30091,0.26311,0.45001,0.20711,0.31219,0.25864,0.43938,0.44067,0.29926,0.25971,0.25082,0.39505,0.26602,0.50828,0.39457,0.2497,0.48959,0.22013,0.29179,0.22013,0.26589,0.43216,0.25434,0.26,0.16602,0.22776,0.45001,0.25076,0.22776,0.44276,0.27055,0.271,0.2451,0.2823,0.45001,0.435,0.25841,0.28783,0.2444,0.29363,0.29025,0.26722,0.48959,0.27654,0.26707,0.36079,0.48959,0.48959
0.02136,0.00933,0.14617,0.18557,0.157,0.00231,0.00061,0.02531,0.21214,0.38877,0.01337,0.18068,0.1709,0.13265,0.22974,0.12466,0.26394,0.21087,0.13283,0.09307,0.08425,0.07632,0.21382,0.17941,0.09113,0.11394,0.15405,0.19615,0.2363,0.21769,0.36422,0.21934,0.26286,0.32462,0.23644,0.2441,0.23644,0.23469,0.29188,0.38877,0.22436,0.2397,0.36422,0.31234,0.16716,0.17331,0.25493,0.27596,0.28698,0.16189,0.32462,0.19336,0.23511,0.29925,0.36422,0.32328,0.36168,1.0,0.34257,0.27482,0.32322,0.13565,0.38877,0.26878,0.36422,0.36422,0.17304,0.20314,0.24975,0.25282,0.23204,0.27482,0.34257,0.22593,0.32462,0.22666,0.27482,0.25645,0.28589,0.20711,0.36422,0.18319,0.31049,0.20751,0.2653,0.26598,0.32429,0.26806,0.21981,0.25507,0.23334,0.3593,0.24682,0.1833,0.38877,0.2056,0.26798,0.2056,0.38877,0.25073,0.25053,0.21051,0.29025,0.20413,0.36422,0.22606,0.20413,0.26398,0.23834,0.38877,0.2174,0.26685,0.36422,0.26113,0.23536,0.26557,0.21532,0.31234,0.25082,0.38877,0.38877,0.38877,0.27258,0.23921,0.38877,0.38877
0.02172,6e-05,0.15114,0.11394,0.13265,0.00243,0.00063,0.02667,0.29025,0.41699,0.01398,0.36422,0.16189,0.13694,0.41699,0.12856,0.36422,0.21981,0.25082,0.10451,0.08646,0.12092,0.20251,0.2397,0.0936,0.11735,0.1804,0.27596,0.30595,0.32328,0.38877,0.29025,0.27596,0.41699,0.41699,0.34257,0.41699,0.36422,0.34257,0.41699,0.30595,0.25082,0.38877,0.38877,0.21981,0.22939,0.30595,0.29025,0.38877,0.16772,0.41699,0.32328,0.38877,0.41699,0.38877,0.34257,0.41699,0.34257,1.0,0.38877,0.38877,0.22939,0.41699,0.29025,0.38877,0.38877,0.32328,0.32328,0.32328,0.34257,0.41699,0.38877,0.36422,0.32328,0.41699,0.32328,0.38877,0.38877,0.41699,0.38877,0.20876,0.34257,0.41699,0.41699,0.41699,0.41699,0.38877,0.36422,0.22939,0.38877,0.41699,0.41699,0.38877,0.38877,0.41699,0.34257,0.38877,0.34257,0.41699,0.38877,0.36422,0.41699,0.27596,0.36422,0.38877,0.38877,0.36422,0.38877,0.41699,0.22619,0.38877,0.41699,0.38877,0.41699,0.36422,0.41699,0.38877,0.38877,0.29025,0.41699,0.41699,0.41699,0.41699,0.41699,0.2379,0.41699
0.05121,0.00741,0.15637,0.28773,0.4837,0.00251,0.00065,0.02916,0.40192,0.2399,0.01507,0.21111,0.49447,0.10293,0.3627,0.07486,0.27297,0.22939,0.14189,0.08722,0.10451,0.12466,0.18901,0.42773,0.10752,0.13694,0.30926,0.47186,0.48009,0.48413,0.41699,0.22391,0.29025,0.32833,0.25834,0.24369,0.25834,0.24709,0.28543,0.23207,0.39874,0.26286,0.41699,0.31181,0.16486,0.17256,0.25167,0.30595,0.29518,0.17388,0.32833,0.22603,0.25274,0.31169,0.41699,0.36422,0.46036,0.27482,0.38877,1.0,0.4097,0.14061,0.28245,0.36799,0.21216,0.41699,0.19523,0.23748,0.24821,0.48009,0.25552,0.61911,0.21408,0.47737,0.44641,0.43505,0.52972,0.47171,0.30236,0.23214,0.41699,0.31969,0.32098,0.23573,0.46865,0.47073,0.32085,0.27131,0.2397,0.52778,0.30074,0.49441,0.43517,0.22265,0.45001,0.21858,0.28283,0.21858,0.25132,0.45634,0.33457,0.23652,0.15892,0.22166,0.41699,0.24497,0.22166,0.55774,0.26148,0.25772,0.23743,0.28204,0.41699,0.46686,0.25055,0.28484,0.23602,0.31181,0.27596,0.25393,0.45001,0.26858,0.25872,0.36653,0.45001,0.45001
0.03624,0.0041,0.15637,0.11559,0.26968,0.00236,0.00061,0.02621,0.43715,0.24375,0.01377,0.20663,0.28507,0.09204,0.45807,0.08967,0.24354,0.22939,0.13734,0.07213,0.08875,0.12466,0.15579,0.2713,0.0592,0.12092,0.42776,0.29101,0.35532,0.31717,0.21392,0.21832,0.15474,0.28192,0.24334,0.23015,0.24334,0.22603,0.23902,0.24588,0.34645,0.26286,0.41699,0.2654,0.14354,0.15149,0.21427,0.30595,0.25996,0.17388,0.28192,0.21505,0.23528,0.27648,0.26634,0.36422,0.44568,0.32322,0.38877,0.4097,1.0,0.14338,0.2579,0.21328,0.21355,0.41699,0.20254,0.22858,0.2138,0.37579,0.24245,0.4097,0.20823,0.31853,0.28192,0.46733,0.4097,0.40734,0.27303,0.3758,0.41699,0.19291,0.28199,0.23727,0.39312,0.39409,0.26997,0.23689,0.2397,0.37489,0.24272,0.4549,0.35438,0.20918,0.23817,0.20393,0.27589,0.20393,0.25478,0.49243,0.23313,0.23714,0.15635,0.21072,0.41699,0.23031,0.21072,0.3967,0.24683,0.24715,0.22541,0.256,0.41699,0.39227,0.23216,0.26172,0.22492,0.2654,0.27596,0.24337,0.45001,0.25098,0.24345,0.34387,0.45001,0.45001
0.02363,0.00993,0.13694,0.08504,0.09384,0.02496,0.00065,0.02715,0.14763,0.15914,0.01419,0.25082,0.09895,0.11066,0.14572,0.11922,0.14541,0.16772,0.18732,0.08823,0.07615,0.15451,0.10641,0.11988,0.08281,0.10162,0.08783,0.1157,0.14737,0.12914,0.15044,0.12174,0.12521,0.16768,0.27596,0.32996,0.27596,0.13967,0.14955,0.19061,0.12312,0.18732,0.26286,0.16114,0.16772,0.1012,0.1347,0.22939,0.16875,0.13265,0.16768,0.25082,0.16735,0.1616,0.29977,0.2397,0.1395,0.13565,0.22939,0.14061,0.14338,1.0,0.30595,0.14561,0.26286,0.26286,0.22939,0.14617,0.17503,0.18917,0.30595,0.15219,0.25082,0.14144,0.16768,0.13105,0.15219,0.14628,0.15846,0.26286,0.26286,0.2397,0.17341,0.16311,0.16786,0.16801,0.19058,0.16004,0.17388,0.14481,0.27596,0.1705,0.14588,0.14257,0.18617,0.14292,0.16237,0.14292,0.17859,0.14662,0.15583,0.14904,0.20251,0.25082,0.32328,0.15451,0.25082,0.14967,0.16105,0.27596,0.26286,0.24622,0.17225,0.15274,0.1371,0.15393,0.15469,0.16114,0.11852,0.27596,0.27596,0.27596,0.18343,0.14556,0.27596,0.27596
